"IdNotasDet","IdNotas","IdOrdenes","Descripcion"
10297,3834,4719,"TRANFER LOGO 1100 PZAS"
10298,3835,4626,"SE ENTREGA HABILITACION

TRANSFER TALLA XC-CH-M-G-XG
CITA PALMITA HUESO 2 ROLLOS (400 MTS)
CODIGOS
MONARCH"
10299,3835,4628,"SE ENTREGA HABILITACION

TRANSFER TALLA XC-CH-M-G-XG
CITA PALMITA HUESO (1600 MTS)
CODIGOS
MONARCH
20 ROLLOS ELASTICO 2""

                ADRIANA ESTEVEZ REYES"
10300,3836,4576,"SE ENTREGA HABILITACION

ETIQUETA DE MARCA C&A XC-CH-M-G-XG
CODIGOS
MONARCH XC-CH-M-G-XG
ELASTICO CON LEYENDA (20 ROLLOS) 

        ADRIANA ESTEVEZ REYES"
10301,3837,4576,"1 ROLLO ELASTICO CON LEYENDA"
10302,3838,4671,"AGUJETA ALGOD‡N EN COLOR NEGRO 
2117 PIEZAS 
JAVIER ACOSTA"
10303,3839,4646,"se entrega habilitacion

MONARCH
CODIGOS 
ETIQUETA DE MARCA
ELASTICO 2"" 17 ROLLOS"
10304,3840,4646,"cinta palmita 2 bolsas 200 mts."
10305,3841,4745,"Se entrega


ETIQUETA DE MARCA CH-M-G-EX"
10306,3842,4627,"SE ENTREGA HBILITACION 

ETIQUETA  TRANFER 
CODIGOS 
MONARCH
CINTA PALMITA AZUL (400MTS)

    ADRIANA ESTEVEZ REYES"
10307,3843,4720,"elasico de 2"" blanco   20 rollos
etiqueta de marca   1030 pz 
transfer  logo cklass  1030
monarch"
10308,3843,4719,"etiqueta de marca   1030 pz
monarch"
10309,3844,4629,"SE ENTREGA HABILITACION

CODIGO XC-CH-M-G-XG
MONARCH
JARETA PLANA TUBULAR AZUL (1600 MTS)
TRANSFER TALLAS  XC-CH-M-G-XG
18 ROLLOS ESLASTICO 2""

   ADRIANA ESTEVEZ REYES"
10310,3845,4753,"se entrga habilitacion


ETIQUETA TRANSFER POR TALLA 

  ADRIANA ESTEVEZ REYES"
10311,3846,4752,"SE ENTREGA LA SIGUIENTE HABILITACION

MONARCH Y CODIGOS CH-M-G-EX

    ADRIANA ESTEVEZ REYES"
10312,3847,4746,"SE ENTREGA HABILITACION 

ETIQUETA TRANSFER TALLA CH-M-G-EX
MONARCH Y CODIGO   CH-M-G-EX

      ADRIANA ESTEVEZ REYES"
10313,3848,4703,"se entrega la siguiente habilitacion

etiqueta de marca  xc-ch-m-g-xg
monarch"
10314,3848,4705,"e entrega la siguiente habilitacion

etiqueta de marca  xc-ch-m-g-xg
monarch
22 rollos elastico marca

    adriana estevez reyes"
10315,3849,4643,"CODIGOS 4-5/5-6/7-8/9-10/11-12/13-14  Y  MONARCH
ETIQUETA DE MARCA  4-5/5-6/7-8/9-10/11-12/13-14
ELASTICO 1 3/4 "" ( 33 ROLLOS)
CINTA PALMITA NEGRA
AGUJETA NEGRA
CIERRE/PASACINTA
OJILLO METALICO"
10316,3850,4703,"se envia codigo xc-ch-m-g-xg"
10317,3850,4705,"se envia codigo xc-ch-m-g-xg"
10318,3850,4717,"se envia etiqueta generica  xc-ch-m-g-xg"
10319,3851,4662,"se entrega habilitacion

etiqueta de marca bordada ch-m-g-ex
cinta palmita gris 
agujeta gris 600 pzas"
10320,3851,4663,
10321,3852,4662,"etiqueta de marca
cinta palmita gris 
agujeta gris 600 pzas"
10322,3852,4663,"etiqueta de marca
elastico 2""  10 rollos
ojillos
agujeta gris 600 pzas"
10323,3852,4664,"etiqueta marca
cinta palmita verde 200 mts
agujeta plana"
10324,3852,4665,"etiqueta marca 
elastico 2"" 10 rollos
ojillos
jareta plana verde"
10325,3853,4754,"se entrega la habilitacion

monarch talla ch-m-g
etiqueta de marca 
(faltaran 130 pzas)"
10326,3853,4755,"se entrega la habilitacion

monarch talla ch-m-g
etiqueta de marca 1430 pzas
elastico 2"" (29 rollos )"
10327,3854,4644,"se entrega habilitacion

etiqueta de marca c&a
elastico 1 3/4 ( 29 rollos)
cinta palmita negra
agujeta ngra
cierre venus
pasa cinta ngra
ojillos metalicos

 adriana estevez reyes"
10328,3855,4744,"se entrega HABILITACION

MONARCH POR TALLA CH-M-G-EX"
10329,3856,4662,"SE ENTREGA MONARCH TALLA 
CH-M-G-EX"
10330,3856,4663,"SE ENTREGA MONARCH TALLA 
CH-M-G-EX"
10331,3856,4664,"SE ENTREGA MONARCH TALLA 
XC-CH-M-G-EX"
10332,3856,4665,"SE ENTREGA MONARCH TALLA 
XC-CH-M-G-EX"
10333,3857,4748,"SE ENTREGA MONARCH
CH-M-G-EX"
10334,3859,4754,"SE MANDA

TRANSFER LOGO COMPLETO 1428 PZAS
ETIQUETA DE MARCA 100PZAS"
10335,3859,4755,"SE MANDA

TRANSFER LOGO COMPLETO 1428 PZAS"
10336,3859,4703,"SE MANDA MONARCH CORRECTO X CAMBIOS DE LA NORMA 4 DE C&A
30 ROLLOS DE ELASTICO CON LEYENDA"
10337,3859,4705,"SE MANDA MONARCH CORRECTO X CAMBIOS DE LA NORMA 4 DE C&A
28 ROLLOS ELASTICO CON LEYENDA

          FAVOR DE REGRESAR LOS 22 ROLLOS DE ELASTICO QUE SE MANDO EL DIA 13/04/2022"
10338,3860,4688,"SE ENTREGA HABILITACION

ETIQUETA DE LAVADO
CODIGO C&A
ETIQUETA DE MARCA TELA C&A
ELASTICO 2"" 27 ROLLOS
ETIQUETA DECORATIVA"
10339,3861,4753,"SE ENTREGA HABILITACION

MONARCH TALLA CH-M-G-EX"
10340,3862,4633,"SE ENTREGAN

ELASTICO 2"" 16 ROLLOS
ETIQUETA DE MARCA C&A XC-CH-M-G-XG
MONARCH
CODIGOS  XC-CH-M-G-XG"
10341,3862,4635,"SE ENTREGAN

ETIQUETA DE MARCA C&A  XC-CH-M-G-XG
CODIGOS  XC-CH-M-G-XG"
10342,3863,4582,"SE ENTREGA HABILITACION 

ETIQUETA DE MARCA C&A XC-CH-M-G-XG
ETIQUETA DECORATIVA
CINTA PALMITA
JARTEA PLANA"
10343,3863,4583,"SE ENTREGA HABILITACION

ETIQUETA MARCA C&A XC-CH-M-G-XG
ETIQUETA DECORATIVA
CINTA PALMITA"
10344,3864,4632,"SE ENTREGA HABILITACION

ETIQUETA DE MARCA C&A XC-CH-M-G-XG
ELASTICO 2"" 19 ROLLOS"
10345,3865,4634,"SE ENTREGA HABILITACION

ETIQUETA DE MARCA C&A XC-CH-M-G-XG"
10346,3866,4704,"se entrga habilitacion

elastico con leyenda 2"" (24 rollos )
etiqueta d marca c&a xc-ch-m-g-xg
etiqueta monarch
codigos xc-ch-m-g-xg"
10347,3866,4704,"se entrga habilitacion

elastico con leyenda 2"" (17  rollos )
etiqueta d marca c&a xc-ch-m-g-xg
etiqueta monarch
codigos xc-ch-m-g-xg"
10348,3867,4704,"se entrga habilitacion

elastico con leyenda 2"" (24 rollos )
etiqueta d marca c&a xc-ch-m-g-xg
etiqueta monarch
codigos xc-ch-m-g-xg"
10349,3867,4706,"se entrga habilitacion

elastico con leyenda 2"" (17 rollos )
etiqueta d marca c&a xc-ch-m-g-xg
etiqueta monarch
codigos xc-ch-m-g-xg"
10350,3868,4634,"se entrega habilitacion

ETIQUETA DE MARCA C&A XC-CH-M-G-XG"
10351,3868,4583,"se entrga habilitacion
ETIQUETA DECORATIVA
ETIQUETA DE MARCA C&A XC-CH-M-G-XG
CINTA PALMITA BEIGE"
10352,3869,4632,"SE ENTREGA HABILITACION

ELASTICO 2"" (19 ROLLOS )
ETIQUETA DE MARCA C&A XC-CH-M-G-XG"
10353,3870,4583,"SE ENTREGA 

ETIQUETA DE MARCA C&A
ETIQUETA DECORATIVA
CINTA PALMITA"
10354,,0,"b"
10355,3871,4689,"etiqueta de lavado
codigo c&a
etiqueta c&a marca
etiqueta decorativa
elastico2"" (26 rollos)
jareta tubular con puntas verde"
10356,3871,4749,"tranfer por talla 
codigo-monarch"
10357,3871,4750,"tranfer por talla 
codigo-monarch"
10358,3871,4751,"tranfer por talla 
codigo-monarch"
10359,3871,4764,"tranfer x talla"
10360,3871,4766,"tranfer x talla"
10361,3872,4690,"SE MANDA LA SIGUIENTE HABILITACION

1.-ETIQUETA DE MARCA C&A XC-CH-M-G-XG
2.-ETIQUETA DECORATIVA C&A
3.-CODIGO XC-CH-M-G-XG
4.-MONARCH
5.-ELASTICO 2"" ( 35 ROLLOS)

VIAJA X TRANS. TEHUACAN"
10362,3873,4691,"SE ENTREGA LA HABILIACION

ETIQUETA DE MARCA C&A XC-CH-M-G-XG
ETIQUETA DECORATIVA
CODIGOS C&A XC-CH-M-G-XG
MONARCH
ELASTICO 2"" ( 35 ROLLOS )"
10363,3874,4691,"jareta en color negro 1640 pzas"
10364,3875,4717,"SE ENVIA MONARCH DE LAS SIGUIENTES TALLAS
XC   1150 PZAS
CH   1150 PZAS
M     1500 PZAS
G       800 PZAS   
XG     800 PZAS"
10365,3876,4721,"se entrega la siguiente habilitacion correspondiente al model

1.-ETIQUETA DE LAVADO MONARCH 1200 PZAS
2.-CODIGO C&A XC-CH-M-G-XG-EEG
3.-TRASNFER X TALLA XC-CH-M-G-XG
 
4.-CINTA PALMITA 2 ROLLOS"
10366,3876,,
10367,3877,4690,"SE ENVIA 

JARETA PLANA TUBULAR AL TONO DE LA PRENDA 1660 PZAS"
10368,3878,4767,"SE ENTREGA HABILITACION

ETIQUETA DE MARCA 4-5/5-6/6-7/9-10/11-12/13-14
MONARCH 1530 PZS
CODIGO 4-5/5-6/6-7/9-10/11-12/13-14
ELASTICO 1 1/2 (23 ROLLOS)"
10369,3879,4743,"SE ENVIA LA SIGUIENTE HABLITACION 

TRANSFER POR TALLA  XC-CH-M-G-XG  960 PZAS
LIGA ELASTICA TUBULAR 
TRANSFER LOGO 1000  
AHORCADOR AL TONO
CODIGOS C&A XC-CH-M-G-XG  960 PZAS
MONARCH 1000 PZS"
10370,3880,4722,"TRANSFER POR TALLA       FALTA LA TALLA 2EG
MONARCH 
CODIGOS 
CINTA PALMITA 600 METROS"
10371,3881,4742,"TRANSFER ACTIVEWEAREPOR TALLA"
10372,3882,4742,"TRANSFER TALLAS   ECH/245 CH/290 M/300 G/110 EG/110
TRANSFER LOGOTIPO     1000
AHORCADOR     980
CODIGOS 
MONARCH 
JARETA ELASTIC A BLANCA    1300 METROS"
10373,3883,4795,"tallitas genericas   ch/285  m/415  g/260  eg/140"
10374,3884,4797,"MARCA CKLASS ESTAMPADA  1230 PZ
JARETA TUBULAR  1862 METROS A 19 MADEJAS
MONARCH COMPLETO
ELASTICO DE 45 MM BLANCO = 21 ROLLOS"
10375,3884,0,"FALTA TRANSFER LOGOTIPO DE CKLASS LLEGA EL LUNES"
10376,3885,4742,"CORDON ELASTICO BLANCO 200 METROS 
AHORCADOR BLANCO            250 PZ
MONARCH                                200 PZ
TRANSFER ECH/55  CH/45  M/65"
10377,3885,4769,"MARCA C&A 4/275 5/275 7/320 9/320 11/120 13/120
MORARCH  
CODIGOS 
ELSTICO 1 1/2""  21 ROLLOS"
10378,3886,4768,"MARCA C&A COMPLETA 4/310 5/310 7/360 9/360 11/140 13/140 
MONARCH  COMPLETO
CODIGOD COMPLETOS
ELASTICO DE 1 1/2""  3 ROLLOS TOTAL 1150 METROS"
10379,3887,4795,"cinta palmita a tono  400 mts"
10380,3888,4686,"MARCA AEROPOSTALE  CH/100  M/ 195  G/195  EG/ 100
MONARCH COMPLETO 
OJILLOS (X2)  1200 PZ
ELASTICO DE 2""  11 ROLLOS 550 METROS 
JARETA CONTINUA VERDE 800 METROS"
10381,3889,4796,"tallitas genericas para identificar en proceso 
ch / m / g / eg"
10382,3890,4682,"ETIQUETA DE MARCA AEROPOSTALE ECH/80  CH/150  M/150  G/150  EG/80
MONARCH  COMPLETO
OJILLOS CON CONTRA  1200 PZ
JARETA CONTINUA A TONO  800 MTS
PALMITA A TONO   400 MTS
CIERRE ALUMINIO 578 PZ"
10383,3891,4748,"TRANSFER AERO   CH/85  M/160  G/160  EG/85
MONARCH    460"
10384,3891,4717,"MONARCH   COMPLETO  ECH/210  CH/210  M/290  G/160  EG/160"
10385,3892,4770,"ETIQUETA DE MARCA  4/280  5/280  7/320  9/320  11/130  13/130 
MONARCH 
CODIGOS 
ELASTICO DE 1 1/2""  BLANCO   1000 METROS"
10386,3893,4798,"MARCA  CKLASS  835
JARETA TUBULAR PLANA EN HUESO 1200 METROS
MONARCH   COMPLETO
ELASTICO DE"
10387,3894,4757,"MARCA C&A  ECH/420  CH/350  M/350  G/140  EG/ 140
MONARCH
CODIGO
JARETA PLANA COLOR HUESO 2000 MTS
OJILLO METALICO 3000
ELASTICO 2""  1100 MTS"
10388,3895,4756,"MARCA  C&A  ECH/540  CH/450  M/440  G/185  EG/185
MONARCH
CODIGO
OJILLOS  3500 PZ  CON CONTRAS
ELASTICO 2""  28 ROLLOS     (1400 METROS)"
10389,,4761,
10390,3896,4761,"MARCA C&A"
10391,3897,4761,"MARCA C&A  ECH/140  CH/380  M/440  G/265  EG/140
MONARCH
CODIGO 
ELASTICO 2""  1100 METROS 
ELASTICO 1 1/2""  800 METROS 
OJILLO CON CONTRA 3000 PZ"
10392,3898,4718,"ETIQUETA MONARCH COMPLETO MALAYERVA"
10393,3899,4712,"ETIQ TRANSFER CHAMPION POR TALLA  CH/300  M/600  G/600  EG/600  COLOR AZUL"
10394,3899,4713,"ETIQ TRANSFER CHAMPION POR TALLA  CH/300  M/600  G/600  EG/600  COLOR GRIS"
10395,3899,4714,"ETIQ TRANSFER CHAMPION POR TALLA  CH/300  M/600  G/600  EG/600  COLOR AZUL"
10396,3899,4715,"ETIQ TRANSFER CHAMPION POR TALLA  CH/300  M/600  G/600  EG/600  COLOR GRIS"
10397,3899,4716,"ETIQ TRANSFER CHAMPION POR TALLA  CH/300  M/600  G/600  EG/600  COLOR GRIS"
10398,3900,4760,"MARCA C&A  ECH/160  CH/450  M/515  G/310  EG/160 
MONARCH
CODIGOS 
OJILLOS 3000
ELASTICO 2""  25 ROLLOS
ELASTICO 1 1/2""  20 ROLLOS 
JARETA 1490 PZ"
10399,3901,4759,"2500 metros de jareta tubular color beige para hacerle dobles en las puntas"
10400,3902,4761,"JARETAS COLOR MORADO CON PUNTAS   12810 pzs"
10401,3902,4812,"MONARCH  OGGI   CH/140  M /280  G/280  EG/140
TRANSFER NEGRO TALLA    M  5pzs
PARCHE OGGI  ROJO                 10pzs"
10402,3902,4814,"MONARCH  OGGI   CH/140  M /280  G/280  EG/140
TRANSFER NEGRO TALLA    M  5pzs
PARCHE OGGI  ROJO                 10pzs"
10403,3903,4645,"MARCA C&A   4/100  5/100 7/250 9/225 11/210 13/190 
COIGOS
MONARCH
CINTA PALMITA 400 METROS DOS BOLSAS
ELASTICO DE 2"" 900 METROS  18 ROLLOS"
10404,3904,4794,"ETIQUETA DE MARCA CCP ECH/150 CH/150 M/300 G/300 EG/150
MONARCH COMPLETO 
CINTA LATEX 2 KG (3600 MTS)"
10405,3905,4758,"MARCA C&A   ECH/300 CH/300 M/300 G/150
MONARCH
CODIGOS
OJILLOS C/CONTRAS  2000
ELASTICO DE 2""  1000 METROS"
10406,3906,4758,"MARCA C&A  ECH/200 CH/100 M/100 EG/160
MONARCH
CODIGOS
OJILLOS C/CONTRA  1100 pz
ELASTICO 2""  500 METROS"
10407,3907,4759,"JARETA TUBULAR PLANA 470 METROS"
10408,3908,4815,"monarch OGGI COMPLETO 

VA JUSTO EL MONARCH Y NO SE HACEN REPOSICIONES"
10409,3909,4812,"PARCHE OGGI ROJO   515 pz"
10410,3909,4814,"PARCHE OGGI ROJO   510 pz"
10411,3910,4825,"MONARCH  CH/140  M/280  G/280  EG/140 
PARCHE ROJO OGGI  510 PIEZAS"
10412,3911,4836,"PARCHES OGGI  560 PIEZAS 
CARITAS TEJIDAS MINNIE  560 PIEZAS 
TRANSFER MEDIANO PARA MUESTRAS 5 PIEZAS"
10413,3912,4811,"PARCHE APLICACI‡N DE OGGI   410"
10414,3913,4774,"MARCA C&A   ECH/450  CH/1560  M/1900  G/2670  EG/450 
MONARCH
CODIGOS"
10415,3914,4771,"MARCA C&A  ECH/450  CH/1560  M/1900  G/2670  EG/450
MARCAS PARA ORDENES 4741,4742,4743,4744
CINTA PALMITA COLOR NEGRO  400 METROS"
10416,3914,4772,"CINTA PALMITA COLOR HUESO  400 MTS"
10417,3914,4773,"CINTA PALMITA COLOR VERDE  400 MTS"
10418,3914,4774,"CINTA PALMITA COLOR ROJO"
10419,3915,4758,"jareta tubular continua cafÇ   1550 metros 
un millar de ojillos para reposicion"
10420,3916,4758,"JARETA TUBULAR PLANA CONTINUA CAFê   785 METROS"
10421,3917,4758,"JARETA TUBULAR PLANA CONTINUA  785 METROS COLOR CAFê"
10422,3918,4826,"PARCHE ROJO OGGI JEANS 505 PZ    

FFOR DE CUIDAR ESTE MATERIAL YA QUE NO HAY MAS PARA REPONER"
10423,3919,4714,"parche oggi jeans rojo 670"
10424,3921,0,
10425,3922,4771,"MONARCH ECH/450 CH/1560 M/1900 G/2670 EG/450
ETIQUETA DE CODIGO ECH/450 CH/1560 M/1900 G/2670 EG/450 
PARA ORDENES 4741/4742/4743/4744"
10426,3922,,
10427,3923,4775,"MARCA C&A ECH/340 CH/340 M/440 G/240 EG/120
ETIQUETA DE CODIGO   ECH/340 CH/340 M/440 G/240 EG/120
MONARCH 1480
AHORCADOR 3000
OJILLOS 3000
PALMITA 600 MTS
CORDON ELASTICO 1300MTS"
10428,3924,4788,"MONARCH 1542 PZAS
ETIQUETA DE MARCA XCH/348 CH/350 M/425 G/120 EXG/120
ETIQUETA DE CODIGO XCH/348 CH/414 M/522 G/120 EXG/120
CINTA PAMITA 600MTS"
10429,3925,4836,"MONARCH CH/135 M/270 G/270  XG/135"
10430,3926,4829,"MONARCH OGGI CH/135  M/270  G/270  XG/135
PARCHE OGGI ROJO  CH/135  M/270  G/270  XG/135
TRANSFER CH/115  M/225  G/225  XG/115"
10431,3927,4716,"MONARCH COMPLETO CHAMPION   5/6 300   7/8 600   10/12 600   14/16 300"
10432,3927,4715,"MONARCH COMPLETO CHAMPION   5/6 300   7/8 600   10/12 600   14/16 300"
10433,3927,4713,"MONARCH COMPLETO CHAMPION   5/6 300   7/8 600   10/12 600   14/16 300"
10434,3927,0,"FAVOR DE CUIDAR BIEN EL MATERIAL Y QUE VA SUPER JUSTO Y NO HAY FORMA DE REPONERLO POR QUE TARDA MUCHO EN PRODUCIRSE"
10435,3928,4822,"TRANSFER CH/95  M/185  G/185  XG/90
PARCHE ROJO OGGI  CH/95  M/185  G/185  XG/90"
10436,3928,4818,"TRANSFER CH/115  M/220  G/220  XG/115
PARCHE ROJO  CH/115  M/220  G/220  XG/115"
10437,3929,4821,"TRANSFER CH/95  M/185  G/185  XG/95
PARCHE ROJO OGGI CH/95  M/185  G/185  XG/95"
10438,3930,4827,"TRANSFER CH/128 M/250 G/250 XG/128
PARCHE ROJO OGGI  CH/128 M/250 G/250 XG/128"
10439,3931,4811,"MONARCH PARA OGGI COMPLETO 
CH/145  M/280  G/270  EG/145"
10440,3932,4826,"transfer MICKEY  CH /90  M/175  G/175  EG/90  
MONARCH COMPLETO"
10441,3933,4835,"MONARCH DISNEY COMPLETO 
CH/100  M/200  G/200  EG/100"
10442,3933,4743,"AHORCADORES DOBLE OJILLO   150 pz
CORDON ELASTICO  ACERO         200 mts"
10443,3934,4716,"1200 MTS ELASTICO 1/2"" BLANCO"
10444,3934,4715,"1200 MTS ELASTICO 1/2"" BLANCO"
10445,3935,4714,"3800 MTS DE ELASTICO PARA ORDENES: 4685,4684,4683"
10446,3936,4730,"MONARCH XCH/64 CH/124  M/124 G/124 XG/64
ETIQUETA BORDADA XCH/58 CH/110 M/110 G/110 XG/58
JARETA 430 PZAS 
(FAVOR DE CORTAR LAS PUNTAS DE JARETAS Y HACER DOBLES)"
10447,3937,4730,"MONARCH  XCH/64   CH/124  M/124  G/124  XG/64
ETIQUETA BORDADA  XCH/58   CH/110  M/110  G/110  XG/58
JARETA 430 PZAS
(FAVOR DE CORTAR LAS PUNTAS DE JARETAS Y HACER DOBLES)"
10448,3938,4824,"TRANSFER CH/87  M/170  G/170  EX/87
PARCHE ROJO OGGI 514 PZAS"
10449,3938,4829,"TRANSFER CH/115  M/225  G/225  EX/115
MONARCH CH/110  M/220  G/220  EX/110
PARCHE ROJO OGGI  660 PZAS"
10450,3938,4821,"TRANSFER CH/95  M/185  G/185  EX/95
MONARCH CH/90 M/180 G/180 EX/90
PARCHE ROJO OGGI 550 PZAS"
10451,3939,4818,"MONARCH COMPLETO"
10452,3939,4824,"MONARCH COMPLETO"
10453,3939,4730,"OJILLOS 500PZAS"
10454,3939,4829,"ELASTICO 500 MTS DE 3/4
(SE REFILARA 3 ROLLOS DE 1"" )"
10455,3940,4817,"MONARCH COMPLETO PARA PRODUCCION"
10456,3940,4819,"MONARCH COMPLETO PARA PRODUCCION
TRANSFER COMPLETO PARA PRODUCCION
PARCHE OGGI COMPLETO PARA PRODUCCION"
10457,3941,4823,"MONARCH COMPLETO
PARCHE ROJO OGGI COMPLETO"
10458,3942,4794,"MONARCH COMPLEMENTO"
10459,3942,4644,"MONARCH COMPLETO 
ETIQUETA DE MARCA COMPLETA
ELASTICO 1 3/4 300MTS 
CINTA PALMITO COMPLETA
AGUJETA NEGRA COMPLETA
CIERRE VENUS COMPLETO
PASA CINTAS COLOR NEGRO COMPLETO 
OJILLOS METALICOS COMPL"
10460,3943,4644,"ETIQUETA DE MARCA
MONARCH
CODIGO DE BARRAS
ELASTICO DE 1 3/4 560MTS
CINTA PALMITO 125 MTS
AGUJETA NEGRA COMPLETA
CIERRE COMPLETO
PASA CITAS COMPLETA
OJILLOS METALICOS COMPLETOS"
10461,3944,4807,"ETIQUETA TAB 420 PZAS
MONARCH CH/70   M/140   G/140   XG/70
TRANSFER CH/72  M/144  G/144  XG/72"
10462,3945,4784,"ETIQUETA BORDADA 1X/476  2X/313 3X/163
CODIGO DE BARRAS  1X/476  2X/313 3X/163
MONARCH 972 PZAS
CINTA PALMITA 300 MTS
AGUJETA  CON PUNTA 960 PZAS
OJILLOS METALICOS 2000 PZAS"
10463,3946,4800,"ETIQUETA BORDADA GENERICA  COMPELTA
ELASTICO 2"" 9 ROLLOS
ELASTICO 1 1/4"" 4 ROLLOS"
10464,3947,4776,"ETIQUETA DE MARCA BORDADA   XCH/293  CH/293  M/378  G/208  XG/104
CODIGO DE BARRAS   XCH/293  CH/293  M/378  G/208  XG/104
MONARCH 1276 PZAS
CIERRE  1285 PZAS"
10465,3948,4799,"400 MTS CINTA PALMITA
ETIQUETA BORDADA CH/214  M/336  G/285  XL/183"
10466,3949,4785,"ETIQUETA BORDADA  XCH/164  CH/328  M/457  G/371  XG/164
CODIGO   XCH/164  CH/328  M/457  G/371  XG/164
MONARCH 1500
ELASTICO 15 ROLLOS DE 50MTS C/UNO"
10467,3950,4786,"ETIQUETA DE MARCA    XCH/151  CH/302  M/422  G/342   XG/151  
C‡DIGO   XCH/151  CH/302  M/422  G/342   XG/151  
MONARCH 1390 
ELASTICO 15 ROLLOS DE 50MTS C/U"
10468,3951,4787,"ETIQUETA DE MARCA   XCH/140 CH/280 M/388 G/316  XG/140 
CODIGO   XCH/140 CH/280 M/388 G/316  XG/140 
MONARCH 1290 
ELASTICO 15 ROLLOS DE 50 MTS C/U"
10469,3952,4790,"MONARCH 1551 PZAS
CODIGO   XCH/348  CH/414  M/522  G/120  XG/120
ETIQUETA BORDADA   XCH/348  CH/414  M/522  G/120  XG/120
600MTS CINTA PALMITA"
10470,3953,4852,"MONARCH   XCH/148  CH/296  M/444  G/148 
ETIQUETA BORDADA   XCH/148  CH/296  M/444  G/148"
10471,3954,4763,"TRANSFER COMPLETO 
(PENDIENTE ENTREGA DE MONARCH)"
10472,3955,4785,"ETIQUETA BORDADA PARA MODELOS  4755,4756,4757
XCH/460  CH/930  M/1275  G/  1035  XG/460"
10473,3956,4794,"1200 ETIQUETAS DECORATIVAS DE CCP CORAZON"
10474,3957,4800,"ELASTICO 2"" 9 ROLLOS
ELASTICO 1 1/4  4 ROLLOS"
10475,3958,4800,"4770 TRANSFER  1210 PZAS COMPETO"
10476,3959,4762,"TRANSFER COMPLETO MOD.4732"
10477,3960,4838,"MONARCH COMPLETO
PARCHE ROJO OGGI COMPLETO"
10478,3961,4846,"ETIQUETA BORDADA COMPLETA
MONARCH COMPLETO"
10479,3962,4800,"ELASTICO   1 1/4""  14 ROLLOS
ELASTICO  2"" 24 ROLLOS
ETIQUETA BORDADA GENERICA"
10480,3963,4763,"MONARCH HANG TANG COMPLETO"
10481,3964,4763,"MONARCH COMPLETO"
10482,3965,4789,"MONARCH 1134 PZAS
ETIQUETA DE MARCA  XCH/250  CH/305  M/375  G/90  XG/90
CODIGO DE BARRA  XCH/250  CH/305  M/375  G/90  XG/90
CINTA PALMITA 400MTS"
10483,3965,4791,"MONARCH COMPLETO
ETIQUETA DE MARCA COMPLETA
CODIGO DE BARRAS COMPLETO
CINTA PALMITA COMPLETA"
10484,3966,4838,"PARCHE OGGI COMPLETO"
10485,3967,4762,"MONARCH HANG TANG COMPLETO
TRASNFER COMPLETO"
10486,3968,4766,"MONARCH COMPLETO"
10487,3969,4788,"ETIQUETA BORDADA   XCH/94  CH/80  M/178   G/9  XG/9"
10488,3969,4763,"SE ENV÷A COMPLEMENTO DE TRANSFER"
10489,3970,4845,"TRANSFER LOGO  1220 PZAS
ETIQUETA DE MARCA 1220PZAS
25 ROLLOS ELASTICO 2"""
10490,3971,4782,"ETIQUETA BORDADA   1X/582  2X/383  3X/199
CODIGO  1X/582  2X/383  3X/199
MONARCH 1200
CINTA PALMITA 400MTS
OJILLOS METALICOS 2400 PZAS"
10491,3972,4852,"ETIQUETA BORDADA  XCH/150"
10492,3973,4781,"ETIQUETA BORDADA  1X/476   2X/313   3X/163
CODIGO   1X/476   2X/313   3X/163
MONARCH 980
OJILLOS METALICOS  2000PZAS
AGUJETA 900PZAS"
10493,3974,4794,"4450 PZAS ETIQUETA DECORATIVA CORAZON"
10494,3975,4800,"MONARCH COMPLETO"
10495,3976,4820,"TRANSFER COMPLETO
MONARCH COMPLETO
PARCHE ROJO OGGI COMPLETO"
10496,3978,4834,"MONARCH COMPLETO 
PARCHE ROJO OGGI COMPLETO"
10497,3979,4846,"ETIQUETA BORDADA XCH/230 PZAS"
10498,3979,4845,"MONARCH COMPLETO"
10499,3980,4791,"ETIQUETA DE MARCA COMPLETA
MONARCH COMPLETO
CODIGO DE BARRAS COMPLETO
CINTA PALMITA COMPLETA"
10500,3981,4712,"MONARCH COMPLETO MOD.4683"
10501,3982,4779,"ETIQUETA DE MARCA   4/180    5/198   7/234    9/216   11/90   13/90
CODIGO  4/180    5/198   7/234    9/216   11/90   13/90
MONARCH 1026 PZAS"
10502,3983,4793,"ETIQUETA BORDADA   XCH/40  CH/40  M/40  G/26   XG/15
CODIGO DE BARRAS
MONARCH 180PZAS
COLA DE RATON 400MTS
OJILLOS METALICOS 400PZAS
AHORCADORES COMPLETOS
CINTA PALMITA COMPLETA"
10503,3984,4892,
10504,3985,4707,"TRANSFER  5/246  7/492  10/492  14/246
MONARCH COMPLETO"
10505,3985,4708,"TRANSFER  5/246  7/492  10/492  14/246
MONARCH COMPLETO"
10506,3985,4709,"TRANSFER  5/246  7/492  10/492  14/246
MONARCH COMPLETO"
10507,3985,4710,"TRANSFER  5/246  7/492  10/492  14/246
MONARCH COMPLETO"
10508,3985,4711,"TRANSFER  5/246  7/492  10/492  14/246
MONARCH COMPLETO


PARCHE CHAMPIONS 5600PZAS PARA MODELOS:  4678,4679,4680,4681,4682"
