"IdOrdenesRecA","IdRecibosEst","IdOrdenesDet","TC1","TC2","TC3","TC4","TC5","TC6","TC7","TC8"
187,200,320,804,0,0,0,0,0,0,0
188,201,314,804,0,0,0,0,0,0,0
189,202,312,677,0,0,0,0,0,0,0
190,203,360,275,0,0,0,0,0,0,0
191,204,364,275,0,0,0,0,0,0,0
192,205,333,1,0,0,0,0,0,0,0
193,206,333,834,0,0,0,0,0,0,0
194,207,379,4,0,0,0,0,0,0,0
195,208,332,1015,0,0,0,0,0,0,0
196,209,391,828,0,0,0,0,0,0,0
197,210,405,918,0,0,0,0,0,0,0
198,211,333,604,0,0,0,0,0,0,0
199,212,385,828,0,0,0,0,0,0,0
200,213,397,918,0,0,0,0,0,0,0
201,214,402,954,0,0,0,0,0,0,0
202,215,406,972,0,0,0,0,0,0,0
203,216,379,1578,0,0,0,0,0,0,0
204,217,379,1584,0,0,0,0,0,0,0
205,218,357,891,0,0,0,0,0,0,0
206,220,388,828,0,0,0,0,0,0,0
207,221,331,902,0,0,0,0,0,0,0
208,222,379,781,0,0,0,0,0,0,0
209,223,379,801,0,0,0,0,0,0,0
210,224,382,4698,0,0,0,0,0,0,0
211,225,415,2619,0,0,0,0,0,0,0
212,226,417,1359,0,0,0,0,0,0,0
213,227,417,1210,0,0,0,0,0,0,0
214,228,417,4,0,0,0,0,0,0,0
215,229,420,2720,0,0,0,0,0,0,0
216,230,411,1230,0,0,0,0,0,0,0
217,231,411,739,0,0,0,0,0,0,0
218,232,411,1,0,0,0,0,0,0,0
219,233,366,486,0,0,0,0,0,0,0
220,234,414,1215,0,0,0,0,0,0,0
221,235,414,1,0,0,0,0,0,0,0
222,236,411,280,0,0,0,0,0,0,0
223,237,411,258,0,0,0,0,0,0,0
224,238,414,1317,0,0,0,0,0,0,0
225,239,414,946,0,0,0,0,0,0,0
226,240,336,790,0,0,0,0,0,0,0
227,241,469,1264,0,0,0,0,0,0,0
228,242,474,624,0,0,0,0,0,0,0
229,243,467,1216,0,0,0,0,0,0,0
230,244,455,2172,0,0,0,0,0,0,0
231,245,457,2172,0,0,0,0,0,0,0
232,246,472,624,0,0,0,0,0,0,0
233,247,368,1150,0,0,0,0,0,0,0
234,248,435,4480,0,0,0,0,0,0,0
235,249,336,1160,0,0,0,0,0,0,0
236,250,375,528,0,0,0,0,0,0,0
237,251,463,840,0,0,0,0,0,0,0
238,252,463,840,0,0,0,0,0,0,0
239,253,423,4462,0,0,0,0,0,0,0
240,254,461,1260,0,0,0,0,0,0,0
241,255,481,2940,0,0,0,0,0,0,0
242,256,422,1215,0,0,0,0,0,0,0
243,257,425,2232,0,0,0,0,0,0,0
244,258,425,1530,0,0,0,0,0,0,0
245,259,425,696,0,0,0,0,0,0,0
246,260,437,1216,0,0,0,0,0,0,0
247,261,437,1205,0,0,0,0,0,0,0
248,262,428,591,0,0,0,0,0,0,0
249,263,428,670,0,0,0,0,0,0,0
250,264,428,1383,0,0,0,0,0,0,0
251,265,428,476,0,0,0,0,0,0,0
252,266,459,420,0,0,0,0,0,0,0
253,267,459,815,0,0,0,0,0,0,0
254,268,422,480,0,0,0,0,0,0,0
255,269,422,730,0,0,0,0,0,0,0
256,270,370,586,0,0,0,0,0,0,0
257,271,372,429,0,0,0,0,0,0,0
258,272,370,586,0,0,0,0,0,0,0
259,273,372,429,0,0,0,0,0,0,0
260,274,576,782,0,0,0,0,0,0,0
261,275,577,935,0,0,0,0,0,0,0
262,276,466,390,0,0,0,0,0,0,0
263,277,466,388,0,0,0,0,0,0,0
264,278,439,4464,0,0,0,0,0,0,0
265,279,428,1081,0,0,0,0,0,0,0
266,280,428,230,0,0,0,0,0,0,0
267,281,577,733,0,0,0,0,0,0,0
268,282,478,2940,0,0,0,0,0,0,0
269,283,476,1656,0,0,0,0,0,0,0
270,284,482,1470,0,0,0,0,0,0,0
271,285,482,1470,0,0,0,0,0,0,0
272,286,484,480,0,0,0,0,0,0,0
273,287,484,479,0,0,0,0,0,0,0
274,288,484,480,0,0,0,0,0,0,0
275,289,484,480,0,0,0,0,0,0,0
276,290,554,240,0,0,0,0,0,0,0
277,291,570,3007,0,0,0,0,0,0,0
278,292,574,224,0,0,0,0,0,0,0
279,293,574,14,0,0,0,0,0,0,0
280,294,569,728,0,0,0,0,0,0,0
281,295,447,420,0,0,0,0,0,0,0
282,296,447,424,0,0,0,0,0,0,0
283,298,578,3040,0,0,0,0,0,0,0
284,299,553,480,0,0,0,0,0,0,0
285,300,446,764,0,0,0,0,0,0,0
286,301,572,484,0,0,0,0,0,0,0
287,302,574,217,0,0,0,0,0,0,0
288,303,572,345,0,0,0,0,0,0,0
289,304,569,377,0,0,0,0,0,0,0
290,305,574,224,0,0,0,0,0,0,0
291,306,569,394,0,0,0,0,0,0,0
292,307,581,2640,0,0,0,0,0,0,0
293,308,583,2640,0,0,0,0,0,0,0
294,309,488,432,0,0,0,0,0,0,0
295,310,486,432,0,0,0,0,0,0,0
296,311,550,2064,0,0,0,0,0,0,0
297,312,549,1092,0,0,0,0,0,0,0
298,313,548,2190,0,0,0,0,0,0,0
299,314,496,863,0,0,0,0,0,0,0
300,315,498,863,0,0,0,0,0,0,0
301,316,446,79,0,0,0,0,0,0,0
302,317,490,835,0,0,0,0,0,0,0
303,318,494,843,0,0,0,0,0,0,0
304,319,486,405,0,0,0,0,0,0,0
305,320,488,432,0,0,0,0,0,0,0
306,321,572,521,0,0,0,0,0,0,0
307,322,572,209,0,0,0,0,0,0,0
308,323,572,355,0,0,0,0,0,0,0
309,324,572,185,0,0,0,0,0,0,0
310,325,569,20,0,0,0,0,0,0,0
311,326,574,1,0,0,0,0,0,0,0
312,327,569,439,0,0,0,0,0,0,0
313,328,569,190,0,0,0,0,0,0,0
314,329,501,864,0,0,0,0,0,0,0
315,330,502,864,0,0,0,0,0,0,0
316,332,451,688,0,0,0,0,0,0,0
317,333,453,848,0,0,0,0,0,0,0
318,334,504,856,0,0,0,0,0,0,0
319,335,580,479,0,0,0,0,0,0,0
320,336,585,480,0,0,0,0,0,0,0
321,337,587,2640,0,0,0,0,0,0,0
322,338,590,4800,0,0,0,0,0,0,0
323,339,509,864,0,0,0,0,0,0,0
324,340,451,160,0,0,0,0,0,0,0
325,341,555,2064,0,0,0,0,0,0,0
326,342,556,1038,0,0,0,0,0,0,0
327,343,557,1884,0,0,0,0,0,0,0
328,344,558,1092,0,0,0,0,0,0,0
329,345,559,480,0,0,0,0,0,0,0
330,346,563,1464,0,0,0,0,0,0,0
331,347,564,1104,0,0,0,0,0,0,0
332,348,519,834,0,0,0,0,0,0,0
333,349,520,864,0,0,0,0,0,0,0
334,350,522,432,0,0,0,0,0,0,0
335,351,516,864,0,0,0,0,0,0,0
336,352,522,432,0,0,0,0,0,0,0
337,353,567,1092,0,0,0,0,0,0,0
338,354,561,1932,0,0,0,0,0,0,0
339,355,562,1104,0,0,0,0,0,0,0
340,356,512,864,0,0,0,0,0,0,0
341,357,514,844,0,0,0,0,0,0,0
342,358,507,863,0,0,0,0,0,0,0
343,359,510,864,0,0,0,0,0,0,0
344,360,525,864,0,0,0,0,0,0,0
345,361,528,864,0,0,0,0,0,0,0
346,362,533,864,0,0,0,0,0,0,0
347,363,534,864,0,0,0,0,0,0,0
348,364,607,1200,0,0,0,0,0,0,0
349,365,608,2400,0,0,0,0,0,0,0
350,366,609,1600,0,0,0,0,0,0,0
351,367,527,870,0,0,0,0,0,0,0
352,368,566,2064,0,0,0,0,0,0,0
353,369,561,258,0,0,0,0,0,0,0
354,370,565,612,0,0,0,0,0,0,0
355,371,536,848,0,0,0,0,0,0,0
356,372,538,848,0,0,0,0,0,0,0
357,373,540,848,0,0,0,0,0,0,0
358,374,542,848,0,0,0,0,0,0,0
359,375,544,848,0,0,0,0,0,0,0
360,376,546,848,0,0,0,0,0,0,0
361,377,694,960,0,0,0,0,0,0,0
362,378,695,2280,0,0,0,0,0,0,0
363,379,748,300,0,0,0,0,0,0,0
364,380,748,1403,0,0,0,0,0,0,0
365,381,693,3086,0,0,0,0,0,0,0
366,382,696,1139,0,0,0,0,0,0,0
367,383,697,2387,0,0,0,0,0,0,0
368,384,748,766,0,0,0,0,0,0,0
369,385,748,1131,0,0,0,0,0,0,0
370,386,747,910,0,0,0,0,0,0,0
371,387,747,1839,0,0,0,0,0,0,0
372,388,697,886,0,0,0,0,0,0,0
373,389,698,2384,0,0,0,0,0,0,0
374,390,697,1485,0,0,0,0,0,0,0
375,391,697,12,0,0,0,0,0,0,0
376,392,747,10,0,0,0,0,0,0,0
377,393,749,1020,0,0,0,0,0,0,0
378,394,749,1231,0,0,0,0,0,0,0
379,395,716,852,0,0,0,0,0,0,0
380,396,718,504,0,0,0,0,0,0,0
381,397,749,1351,0,0,0,0,0,0,0
382,398,746,1104,0,0,0,0,0,0,0
383,399,747,419,0,0,0,0,0,0,0
384,400,746,1738,0,0,0,0,0,0,0
385,401,746,332,0,0,0,0,0,0,0
386,402,749,3,0,0,0,0,0,0,0
387,403,682,2400,0,0,0,0,0,0,0
388,404,684,4800,0,0,0,0,0,0,0
389,405,687,3600,0,0,0,0,0,0,0
390,406,688,798,0,0,0,0,0,0,0
391,407,705,752,0,0,0,0,0,0,0
392,408,705,252,0,0,0,0,0,0,0
393,411,710,504,0,0,0,0,0,0,0
394,412,710,492,0,0,0,0,0,0,0
395,413,712,924,0,0,0,0,0,0,0
396,414,712,84,0,0,0,0,0,0,0
397,415,720,252,0,0,0,0,0,0,0
398,416,705,4,0,0,0,0,0,0,0
399,417,710,12,0,0,0,0,0,0,0
400,418,714,1008,0,0,0,0,0,0,0
401,419,718,504,0,0,0,0,0,0,0
402,420,720,252,0,0,0,0,0,0,0
403,421,738,1008,0,0,0,0,0,0,0
404,422,720,504,0,0,0,0,0,0,0
405,423,726,1008,0,0,0,0,0,0,0
406,424,723,1008,0,0,0,0,0,0,0
407,425,724,1008,0,0,0,0,0,0,0
408,426,730,1008,0,0,0,0,0,0,0
409,427,732,1008,0,0,0,0,0,0,0
410,428,734,1008,0,0,0,0,0,0,0
411,429,736,870,0,0,0,0,0,0,0
412,430,741,1008,0,0,0,0,0,0,0
413,431,742,1008,0,0,0,0,0,0,0
414,432,691,3599,0,0,0,0,0,0,0
415,433,728,852,0,0,0,0,0,0,0
416,434,692,793,0,0,0,0,0,0,0
417,435,693,698,0,0,0,0,0,0,0
418,436,744,972,0,0,0,0,0,0,0
419,437,755,540,0,0,0,0,0,0,0
420,438,760,540,0,0,0,0,0,0,0
421,439,763,630,0,0,0,0,0,0,0
422,440,764,630,0,0,0,0,0,0,0
423,441,769,648,0,0,0,0,0,0,0
424,442,771,648,0,0,0,0,0,0,0
425,443,777,840,0,0,0,0,0,0,0
426,444,699,3540,0,0,0,0,0,0,0
427,446,700,601,0,0,0,0,0,0,0
428,447,784,2332,0,0,0,0,0,0,0
429,448,783,1944,0,0,0,0,0,0,0
430,449,798,1368,0,0,0,0,0,0,0
431,450,798,1832,0,0,0,0,0,0,0
432,451,790,180,0,0,0,0,0,0,0
433,452,792,180,0,0,0,0,0,0,0
434,453,784,445,0,0,0,0,0,0,0
435,454,814,1054,0,0,0,0,0,0,0
436,455,813,438,0,0,0,0,0,0,0
437,456,800,995,0,0,0,0,0,0,0
438,457,754,540,0,0,0,0,0,0,0
439,458,803,1498,0,0,0,0,0,0,0
440,459,800,502,0,0,0,0,0,0,0
441,460,802,1850,0,0,0,0,0,0,0
442,461,800,7,0,0,0,0,0,0,0
443,462,802,160,0,0,0,0,0,0,0
444,463,802,638,0,0,0,0,0,0,0
445,464,801,724,0,0,0,0,0,0,0
446,465,785,180,0,0,0,0,0,0,0
447,466,786,180,0,0,0,0,0,0,0
448,467,787,180,0,0,0,0,0,0,0
449,468,788,180,0,0,0,0,0,0,0
450,469,789,180,0,0,0,0,0,0,0
451,470,791,180,0,0,0,0,0,0,0
452,471,793,180,0,0,0,0,0,0,0
453,472,794,180,0,0,0,0,0,0,0
454,473,795,800,0,0,0,0,0,0,0
455,474,797,3200,0,0,0,0,0,0,0
456,475,799,1800,0,0,0,0,0,0,0
457,476,796,4,0,0,0,0,0,0,0
458,477,796,1500,0,0,0,0,0,0,0
459,478,796,2096,0,0,0,0,0,0,0
460,479,804,1404,0,0,0,0,0,0,0
461,480,805,2052,0,0,0,0,0,0,0
462,481,806,1104,0,0,0,0,0,0,0
463,482,808,1104,0,0,0,0,0,0,0
464,483,812,1471,0,0,0,0,0,0,0
465,484,809,1230,0,0,0,0,0,0,0
466,485,812,17,0,0,0,0,0,0,0
467,486,809,300,0,0,0,0,0,0,0
468,487,811,804,0,0,0,0,0,0,0
469,488,810,2048,0,0,0,0,0,0,0
470,489,809,7,0,0,0,0,0,0,0
471,490,812,14,0,0,0,0,0,0,0
472,491,807,1404,0,0,0,0,0,0,0
473,492,816,1896,0,0,0,0,0,0,0
474,493,819,1506,0,0,0,0,0,0,0
475,494,826,1032,0,0,0,0,0,0,0
476,495,817,1506,0,0,0,0,0,0,0
477,496,818,1506,0,0,0,0,0,0,0
478,497,820,1506,0,0,0,0,0,0,0
479,498,815,1896,0,0,0,0,0,0,0
480,499,821,1482,0,0,0,0,0,0,0
481,500,822,1032,0,0,0,0,0,0,0
482,501,824,1032,0,0,0,0,0,0,0
483,502,823,2084,0,0,0,0,0,0,0
484,503,823,1004,0,0,0,0,0,0,0
485,504,968,6018,0,0,0,0,0,0,0
486,505,969,2892,0,0,0,0,0,0,0
487,506,971,827,0,0,0,0,0,0,0
488,507,969,8,0,0,0,0,0,0,0
489,508,968,2,0,0,0,0,0,0,0
490,509,825,2056,0,0,0,0,0,0,0
491,510,871,960,0,0,0,0,0,0,0
492,511,873,960,0,0,0,0,0,0,0
493,512,969,819,0,0,0,0,0,0,0
494,513,969,595,0,0,0,0,0,0,0
495,514,971,585,0,0,0,0,0,0,0
496,515,971,846,0,0,0,0,0,0,0
497,516,971,625,0,0,0,0,0,0,0
498,517,876,960,0,0,0,0,0,0,0
499,518,878,960,0,0,0,0,0,0,0
500,519,880,960,0,0,0,0,0,0,0
501,520,882,762,0,0,0,0,0,0,0
502,521,883,522,0,0,0,0,0,0,0
503,522,884,486,0,0,0,0,0,0,0
504,523,901,960,0,0,0,0,0,0,0
505,524,903,960,0,0,0,0,0,0,0
506,525,905,960,0,0,0,0,0,0,0
507,526,907,960,0,0,0,0,0,0,0
508,527,909,960,0,0,0,0,0,0,0
509,528,931,540,0,0,0,0,0,0,0
510,529,932,900,0,0,0,0,0,0,0
511,530,933,1656,0,0,0,0,0,0,0
512,531,934,2412,0,0,0,0,0,0,0
513,532,860,3200,0,0,0,0,0,0,0
514,533,842,2534,0,0,0,0,0,0,0
515,534,845,8,0,0,0,0,0,0,0
516,535,845,4,0,0,0,0,0,0,0
517,536,845,748,0,0,0,0,0,0,0
518,537,845,3045,0,0,0,0,0,0,0
519,538,863,2538,0,0,0,0,0,0,0
520,539,854,1236,0,0,0,0,0,0,0
521,540,850,1278,0,0,0,0,0,0,0
522,541,850,735,0,0,0,0,0,0,0
523,542,839,728,0,0,0,0,0,0,0
524,543,839,89,0,0,0,0,0,0,0
525,544,839,802,0,0,0,0,0,0,0
526,545,839,4,0,0,0,0,0,0,0
527,546,839,4,0,0,0,0,0,0,0
528,547,854,4,0,0,0,0,0,0,0
529,548,850,1,0,0,0,0,0,0,0
530,549,935,2488,0,0,0,0,0,0,0
531,550,939,2554,0,0,0,0,0,0,0
532,551,940,2459,0,0,0,0,0,0,0
533,552,971,1793,0,0,0,0,0,0,0
534,553,845,29,0,0,0,0,0,0,0
535,555,936,3704,0,0,0,0,0,0,0
536,556,935,36,0,0,0,0,0,0,0
537,558,854,629,0,0,0,0,0,0,0
538,559,939,990,0,0,0,0,0,0,0
539,560,977,1104,0,0,0,0,0,0,0
540,561,972,1823,0,0,0,0,0,0,0
541,562,977,4,0,0,0,0,0,0,0
542,563,972,878,0,0,0,0,0,0,0
543,566,979,455,0,0,0,0,0,0,0
544,567,977,2214,0,0,0,0,0,0,0
545,568,855,458,0,0,0,0,0,0,0
546,569,977,271,0,0,0,0,0,0,0
547,570,974,455,0,0,0,0,0,0,0
548,571,972,918,0,0,0,0,0,0,0
549,572,983,751,0,0,0,0,0,0,0
550,573,984,30,0,0,0,0,0,0,0
551,574,1003,1440,0,0,0,0,0,0,0
552,575,1003,1187,0,0,0,0,0,0,0
553,576,1000,1253,0,0,0,0,0,0,0
554,577,1000,1253,0,0,0,0,0,0,0
555,578,1002,146,0,0,0,0,0,0,0
556,579,1007,1088,0,0,0,0,0,0,0
557,580,1007,1088,0,0,0,0,0,0,0
558,581,1017,2408,0,0,0,0,0,0,0
559,582,1008,4,0,0,0,0,0,0,0
560,583,1011,4,0,0,0,0,0,0,0
561,584,1017,2,0,0,0,0,0,0,0
562,585,1017,806,0,0,0,0,0,0,0
563,586,1008,844,0,0,0,0,0,0,0
564,587,1004,8,0,0,0,0,0,0,0
565,588,1008,838,0,0,0,0,0,0,0
566,589,1008,741,0,0,0,0,0,0,0
567,590,1035,1040,0,0,0,0,0,0,0
568,591,1032,320,0,0,0,0,0,0,0
569,592,1033,290,0,0,0,0,0,0,0
570,593,1034,112,0,0,0,0,0,0,0
571,594,1032,50,0,0,0,0,0,0,0
572,595,1034,167,0,0,0,0,0,0,0
573,596,1033,260,0,0,0,0,0,0,0
574,597,1032,621,0,0,0,0,0,0,0
575,599,1034,210,0,0,0,0,0,0,0
576,600,1033,504,0,0,0,0,0,0,0
577,601,1032,366,0,0,0,0,0,0,0
578,602,1037,682,0,0,0,0,0,0,0
579,603,1038,410,0,0,0,0,0,0,0
580,604,1037,468,0,0,0,0,0,0,0
581,605,1093,1584,0,0,0,0,0,0,0
582,606,1094,2227,0,0,0,0,0,0,0
583,607,1038,369,0,0,0,0,0,0,0
584,608,1031,1355,0,0,0,0,0,0,0
585,609,1034,558,0,0,0,0,0,0,0
586,610,1030,1058,0,0,0,0,0,0,0
587,611,1035,306,0,0,0,0,0,0,0
588,612,1036,1362,0,0,0,0,0,0,0
589,613,1033,4,0,0,0,0,0,0,0
590,614,1032,1,0,0,0,0,0,0,0
591,615,1061,1861,0,0,0,0,0,0,0
592,616,1063,1880,0,0,0,0,0,0,0
593,617,1059,1436,0,0,0,0,0,0,0
594,618,1062,1883,0,0,0,0,0,0,0
595,619,1062,3,0,0,0,0,0,0,0
596,620,1060,370,0,0,0,0,0,0,0
597,621,1060,968,0,0,0,0,0,0,0
598,622,1093,3184,0,0,0,0,0,0,0
599,623,1050,209,0,0,0,0,0,0,0
600,624,1057,970,0,0,0,0,0,0,0
601,625,1048,788,0,0,0,0,0,0,0
602,626,1048,219,0,0,0,0,0,0,0
603,627,1057,11,0,0,0,0,0,0,0
604,628,1050,794,0,0,0,0,0,0,0
605,629,1051,933,0,0,0,0,0,0,0
606,630,1090,1936,0,0,0,0,0,0,0
607,631,1092,400,0,0,0,0,0,0,0
608,632,1094,975,0,0,0,0,0,0,0
609,633,1043,503,0,0,0,0,0,0,0
610,634,1043,503,0,0,0,0,0,0,0
611,635,1043,1,0,0,0,0,0,0,0
612,636,1056,1006,0,0,0,0,0,0,0
613,637,1053,1003,0,0,0,0,0,0,0
614,638,1039,1008,0,0,0,0,0,0,0
615,639,1057,3,0,0,0,0,0,0,0
616,640,1057,22,0,0,0,0,0,0,0
617,641,1092,429,0,0,0,0,0,0,0
618,642,1098,1,0,0,0,0,0,0,0
619,643,1098,1,0,0,0,0,0,0,0
620,644,1099,4,0,0,0,0,0,0,0
621,645,1097,1,0,0,0,0,0,0,0
622,646,1096,4,0,0,0,0,0,0,0
623,647,1098,4,0,0,0,0,0,0,0
624,648,1095,1,0,0,0,0,0,0,0
625,649,1089,1,0,0,0,0,0,0,0
626,650,1099,806,0,0,0,0,0,0,0
627,651,1095,3,0,0,0,0,0,0,0
628,652,1097,880,0,0,0,0,0,0,0
629,653,1095,1127,0,0,0,0,0,0,0
630,654,1098,859,0,0,0,0,0,0,0
631,655,1098,1066,0,0,0,0,0,0,0
632,656,1096,2286,0,0,0,0,0,0,0
633,657,1035,4,0,0,0,0,0,0,0
634,658,1061,2,0,0,0,0,0,0,0
635,660,1096,4,0,0,0,0,0,0,0
636,661,1098,3,0,0,0,0,0,0,0
637,662,1095,1298,0,0,0,0,0,0,0
638,663,1097,1054,0,0,0,0,0,0,0
639,664,1089,716,0,0,0,0,0,0,0
640,665,1088,2408,0,0,0,0,0,0,0
641,666,1089,1690,0,0,0,0,0,0,0
642,667,1089,4,0,0,0,0,0,0,0
643,668,1091,200,0,0,0,0,0,0,0
644,669,1015,806,0,0,0,0,0,0,0
645,670,1105,656,0,0,0,0,0,0,0
646,671,1091,1733,0,0,0,0,0,0,0
647,672,1115,887,0,0,0,0,0,0,0
648,673,1112,1006,0,0,0,0,0,0,0
649,674,1118,1028,0,0,0,0,0,0,0
650,675,1113,1014,0,0,0,0,0,0,0
651,676,1109,1008,0,0,0,0,0,0,0
652,677,1105,1278,0,0,0,0,0,0,0
653,678,1104,1293,0,0,0,0,0,0,0
654,679,1154,4,0,0,0,0,0,0,0
655,680,1155,1,0,0,0,0,0,0,0
656,681,1106,6,0,0,0,0,0,0,0
657,682,1102,4,0,0,0,0,0,0,0
658,683,1103,1,0,0,0,0,0,0,0
659,684,1106,802,0,0,0,0,0,0,0
660,685,1104,634,0,0,0,0,0,0,0
661,686,1103,1254,0,0,0,0,0,0,0
662,687,1103,1158,0,0,0,0,0,0,0
663,688,1155,1654,0,0,0,0,0,0,0
664,689,1102,425,0,0,0,0,0,0,0
665,690,1154,900,0,0,0,0,0,0,0
666,691,1155,122,0,0,0,0,0,0,0
667,692,1153,601,0,0,0,0,0,0,0
668,693,1102,494,0,0,0,0,0,0,0
669,694,1102,992,0,0,0,0,0,0,0
670,695,1102,416,0,0,0,0,0,0,0
671,696,1102,75,0,0,0,0,0,0,0
672,697,1154,618,0,0,0,0,0,0,0
673,698,1156,799,0,0,0,0,0,0,0
674,699,1152,800,0,0,0,0,0,0,0
675,700,1153,545,0,0,0,0,0,0,0
676,701,1156,572,0,0,0,0,0,0,0
677,702,1152,4,0,0,0,0,0,0,0
678,703,1152,973,0,0,0,0,0,0,0
679,704,1156,406,0,0,0,0,0,0,0
680,705,1155,2,0,0,0,0,0,0,0
681,707,1153,609,0,0,0,0,0,0,0
682,708,1154,239,0,0,0,0,0,0,0
683,709,1138,504,0,0,0,0,0,0,0
684,710,1137,720,0,0,0,0,0,0,0
685,711,1129,720,0,0,0,0,0,0,0
686,712,1132,659,0,0,0,0,0,0,0
687,713,1132,60,0,0,0,0,0,0,0
688,714,1135,509,0,0,0,0,0,0,0
689,715,1135,506,0,0,0,0,0,0,0
690,716,1142,1,0,0,0,0,0,0,0
691,717,1142,2378,0,0,0,0,0,0,0
692,718,1263,1303,0,0,0,0,0,0,0
693,719,1261,2415,0,0,0,0,0,0,0
694,720,1262,2411,0,0,0,0,0,0,0
695,721,1263,4,0,0,0,0,0,0,0
696,722,1263,1099,0,0,0,0,0,0,0
697,723,1260,1929,0,0,0,0,0,0,0
698,724,1260,1930,0,0,0,0,0,0,0
699,725,1260,5,0,0,0,0,0,0,0
700,726,1143,3,0,0,0,0,0,0,0
701,727,1147,2407,0,0,0,0,0,0,0
702,728,1147,4,0,0,0,0,0,0,0
703,729,1143,316,0,0,0,0,0,0,0
704,730,1141,652,0,0,0,0,0,0,0
705,731,1141,592,0,0,0,0,0,0,0
706,732,1143,239,0,0,0,0,0,0,0
707,733,1143,368,0,0,0,0,0,0,0
708,734,1143,762,0,0,0,0,0,0,0
709,735,1143,575,0,0,0,0,0,0,0
710,736,1143,147,0,0,0,0,0,0,0
711,737,1142,36,0,0,0,0,0,0,0
712,738,1141,1168,0,0,0,0,0,0,0
713,739,1259,4,0,0,0,0,0,0,0
714,740,1178,2398,0,0,0,0,0,0,0
715,741,1188,1213,0,0,0,0,0,0,0
716,742,1184,2973,0,0,0,0,0,0,0
717,743,1178,2406,0,0,0,0,0,0,0
718,744,1194,1027,0,0,0,0,0,0,0
719,745,1194,2062,0,0,0,0,0,0,0
720,746,1194,1032,0,0,0,0,0,0,0
721,747,1238,2071,0,0,0,0,0,0,0
722,748,1259,2409,0,0,0,0,0,0,0
723,749,1139,1212,0,0,0,0,0,0,0
724,750,1130,1184,0,0,0,0,0,0,0
725,751,1151,816,0,0,0,0,0,0,0
726,752,1149,1080,0,0,0,0,0,0,0
727,753,1176,4848,0,0,0,0,0,0,0
728,754,1196,336,0,0,0,0,0,0,0
729,755,1130,14,0,0,0,0,0,0,0
730,756,1184,3058,0,0,0,0,0,0,0
731,758,1148,1703,0,0,0,0,0,0,0
732,759,1148,645,0,0,0,0,0,0,0
733,760,1205,323,0,0,0,0,0,0,0
734,761,1210,324,0,0,0,0,0,0,0
735,762,1271,138,0,0,0,0,0,0,0
736,763,1270,150,0,0,0,0,0,0,0
737,764,1214,323,0,0,0,0,0,0,0
738,766,1200,320,0,0,0,0,0,0,0
739,767,1149,710,0,0,0,0,0,0,0
740,769,1220,305,0,0,0,0,0,0,0
741,770,1133,1178,0,0,0,0,0,0,0
742,771,1264,2408,0,0,0,0,0,0,0
743,772,1378,600,0,0,0,0,0,0,0
744,773,1377,1500,0,0,0,0,0,0,0
745,774,1241,2351,0,0,0,0,0,0,0
746,775,1,1200,0,0,0,0,0,0,0
747,776,1234,4,0,0,0,0,0,0,0
748,777,1242,4,0,0,0,0,0,0,0
749,778,1242,1592,0,0,0,0,0,0,0
750,779,1236,403,0,0,0,0,0,0,0
751,780,1235,1918,0,0,0,0,0,0,0
752,781,1234,1960,0,0,0,0,0,0,0
753,782,1136,835,0,0,0,0,0,0,0
754,783,1236,418,0,0,0,0,0,0,0
755,784,1387,300,0,0,0,0,0,0,0
756,785,1387,300,0,0,0,0,0,0,0
757,786,1387,300,0,0,0,0,0,0,0
758,787,1387,300,0,0,0,0,0,0,0
759,789,1394,300,0,0,0,0,0,0,0
760,790,1394,300,0,0,0,0,0,0,0
761,791,1361,247,0,0,0,0,0,0,0
762,792,1364,311,0,0,0,0,0,0,0
763,793,1361,6,0,0,0,0,0,0,0
764,794,1363,281,0,0,0,0,0,0,0
765,795,1362,287,0,0,0,0,0,0,0
766,797,1380,630,0,0,0,0,0,0,0
767,798,1,1200,0,0,0,0,0,0,0
768,799,1397,805,0,0,0,0,0,0,0
769,800,1226,511,0,0,0,0,0,0,0
770,801,1226,271,0,0,0,0,0,0,0
771,802,1224,505,0,0,0,0,0,0,0
772,803,1224,510,0,0,0,0,0,0,0
773,804,1355,9209,0,0,0,0,0,0,0
774,805,1355,145,0,0,0,0,0,0,0
775,807,1235,4,0,0,0,0,0,0,0
776,808,1315,580,0,0,0,0,0,0,0
777,809,1315,56,0,0,0,0,0,0,0
778,810,1,1200,0,0,0,0,0,0,0
779,811,1312,6591,0,0,0,0,0,0,0
780,812,1312,347,0,0,0,0,0,0,0
781,813,1312,8,0,0,0,0,0,0,0
782,814,1,1200,0,0,0,0,0,0,0
783,815,1309,8322,0,0,0,0,0,0,0
784,816,1309,493,0,0,0,0,0,0,0
785,817,1309,6,0,0,0,0,0,0,0
786,818,1414,70,0,0,0,0,0,0,0
787,819,1419,150,0,0,0,0,0,0,0
788,820,1417,30,0,0,0,0,0,0,0
789,821,1279,700,0,0,0,0,0,0,0
790,822,1226,273,0,0,0,0,0,0,0
791,823,1,1200,0,0,0,0,0,0,0
792,824,1224,3,0,0,0,0,0,0,0
793,825,1229,557,0,0,0,0,0,0,0
794,826,1414,70,0,0,0,0,0,0,0
795,827,1419,150,0,0,0,0,0,0,0
796,828,1417,30,0,0,0,0,0,0,0
797,829,1419,279,0,0,0,0,0,0,0
798,830,1417,280,0,0,0,0,0,0,0
