"IdOrdenesDetEntA","IdEntregasEst","IdOrdenesDet","TC1","TC2","TC3","TC4","TC5","TC6","TC7","TC8"
2659,2361,5428,0,0,0,0,0,0,0,0
2660,2362,5425,102,102,102,102,0,0,0,0
2661,2362,5425,102,102,102,102,0,0,0,0
2662,2362,5425,102,102,102,102,0,0,0,0
2663,2362,5425,45,45,45,45,0,0,0,0
2664,2362,5425,80,80,80,80,0,0,0,0
2665,2362,5425,80,80,80,80,0,0,0,0
2666,2363,5362,39,39,39,39,0,0,0,0
2667,2363,5362,84,84,84,84,0,0,0,0
2668,2364,5485,83,83,83,83,83,166,166,83
2669,2364,5486,0,0,0,0,0,192,96,96
2670,2364,5486,0,0,0,0,0,20,10,10
2671,2365,5430,92,92,92,92,0,0,0,0
2672,2365,5430,92,92,92,92,0,0,0,0
2673,2365,5430,92,92,92,92,0,0,0,0
2674,2365,5430,92,92,92,92,0,0,0,0
2675,2366,5429,92,92,92,92,0,0,0,0
2676,2366,5429,92,92,92,92,0,0,0,0
2677,2366,5429,93,93,93,93,0,0,0,0
2678,2366,5429,93,93,93,93,0,0,0,0
2679,2367,5363,41,41,41,41,0,0,0,0
2680,2367,5363,41,41,41,41,0,0,0,0
2681,2367,5363,41,41,41,41,0,0,0,0
2682,2368,5559,232,308,356,0,0,0,0,0
2683,2368,,0,0,0,0,0,0,0,0
2684,2369,5471,104,208,416,208,104,0,0,0
2685,2369,5472,0,82,165,82,0,0,0,0
2686,2370,5442,240,333,721,549,241,0,0,0
2687,2370,5444,13,26,25,26,13,0,0,0
2688,2371,5442,0,324,0,0,0,0,0,0
2689,2372,5647,94,30,0,0,0,0,0,0
2690,2372,5647,94,0,0,0,0,0,0,0
2691,2372,5647,94,0,0,0,0,0,0,0
2692,2373,5576,8,0,0,0,0,0,0,0
2693,2373,5577,8,0,0,0,0,0,0,0
2694,2373,5578,8,0,0,0,0,0,0,0
2695,2373,5579,8,0,0,0,0,0,0,0
2696,2374,5365,62,62,62,62,0,0,0,0
2697,2374,5365,62,62,62,62,0,0,0,0
2698,2375,5363,41,41,41,41,0,0,0,0
2699,2375,5363,41,41,41,41,0,0,0,0
2700,2375,5363,41,41,41,41,0,0,0,0
2701,2376,5365,62,62,62,62,0,0,0,0
2702,2376,5365,62,62,62,62,0,0,0,0
2703,2377,5387,77,77,77,77,0,0,0,0
2704,2377,5387,77,77,77,77,0,0,0,0
2705,2378,5431,92,92,92,92,0,0,0,0
2706,2378,5431,92,92,92,92,0,0,0,0
2707,2378,5431,74,74,74,74,0,0,0,0
2708,2378,5431,74,74,74,74,0,0,0,0
2709,2378,5431,50,50,50,50,0,0,0,0
2710,2379,5424,408,408,408,408,0,0,0,0
2712,2380,5448,297,758,826,648,299,0,0,0
2713,2380,5449,2,5,9,5,1,0,0,0
2714,2380,5450,1,0,4,0,1,0,0,0
2715,2381,5409,82,82,80,82,0,0,0,0
2716,2381,5409,82,82,82,82,0,0,0,0
2717,2381,5409,82,82,82,82,0,0,0,0
2718,2382,5384,77,77,77,77,0,0,0,0
2719,2382,5384,77,77,77,77,0,0,0,0
2720,2382,5386,76,76,76,76,0,0,0,0
2721,2382,5386,76,76,76,76,0,0,0,0
2722,2382,5388,77,77,77,77,0,0,0,0
2723,2382,5388,77,77,77,77,0,0,0,0
2724,2382,5385,44,44,44,44,0,0,0,0
2725,2382,5385,44,44,44,44,0,0,0,0
2726,2383,5451,198,394,390,352,186,0,0,0
2727,2383,5451,0,1,6,22,3,0,0,0
2728,2383,5451,0,0,0,0,7,0,0,0
2729,2384,5408,92,92,90,92,0,0,0,0
2730,2384,5408,92,92,92,92,0,0,0,0
2731,2385,5445,127,428,491,320,128,0,0,0
2732,2386,5445,254,506,0,300,254,0,0,0
2733,2386,5445,0,2,0,0,0,0,0,0
2734,2387,5451,142,454,516,360,144,0,0,0
2735,2387,5452,7,13,14,0,5,0,0,0
2736,2388,5401,102,102,102,102,0,0,0,0
2737,2388,5401,0,102,102,0,0,0,0,0
2738,2389,5445,0,0,426,206,0,0,0,0
2739,2389,5446,0,0,81,0,0,0,0,0
2740,2389,5447,0,0,0,2,0,0,0,0
2741,2390,5607,90,90,90,0,0,0,0,0
2742,2390,5607,90,90,90,0,0,0,0,0
2743,2390,5607,24,24,24,0,0,0,0,0
2744,2391,5609,106,106,106,0,0,0,0,0
2745,2391,5609,106,106,106,0,0,0,0,0
2746,2392,5433,112,112,112,110,0,0,0,0
2747,2392,5434,112,112,112,112,0,0,0,0
2748,2393,5524,108,216,431,216,108,0,0,0
2749,2394,5650,81,81,81,81,81,81,81,81
2750,2394,5650,0,0,0,0,0,81,0,0
2751,2394,5651,0,0,0,0,67,67,67,0
2752,2394,5651,0,0,0,0,67,67,67,0
2753,2394,5651,0,0,0,0,0,67,0,0
2754,2394,5651,0,0,0,0,0,67,0,0
2755,2395,5648,81,81,81,81,81,81,81,81
2756,2395,5648,0,0,0,0,0,81,0,0
2757,2395,5649,0,0,0,0,67,67,67,0
2758,2395,5649,0,0,0,0,67,67,67,0
2759,2395,5649,0,0,0,0,0,67,0,0
2760,2395,5649,0,0,0,0,0,67,0,0
2761,2396,5608,83,83,83,0,0,0,0,0
2762,2396,5608,83,83,83,0,0,0,0,0
2763,2396,5608,19,19,19,0,0,0,0,0
2764,2396,5608,19,19,19,0,0,0,0,0
2765,2397,5400,102,102,102,102,0,0,0,0
2766,2397,5400,0,102,102,0,0,0,0,0
2768,2398,5561,320,240,240,0,0,0,0,0
2769,2398,5561,320,240,240,0,0,0,0,0
2770,2399,5606,92,92,92,0,0,0,0,0
2771,2399,5606,62,62,62,0,0,0,0,0
2772,2399,5606,28,28,28,0,0,0,0,0
2773,2399,5606,23,24,24,0,0,0,0,0
2774,2400,5626,71,71,71,0,0,0,0,0
2775,2400,5626,71,71,71,0,0,0,0,0
2776,2400,5626,71,71,71,0,0,0,0,0
2777,2400,5627,70,70,70,0,0,0,0,0
2778,2400,5627,70,70,70,0,0,0,0,0
2779,2400,5627,70,70,70,0,0,0,0,0
2780,2401,5606,205,206,206,0,0,0,0,0
2781,2401,5607,204,204,204,0,0,0,0,0
2782,2402,5542,320,403,517,320,115,0,0,0
2783,2402,5543,0,1,5,0,2,0,0,0
2784,2403,5503,108,216,432,209,223,0,0,0
2785,2403,5504,228,300,0,100,0,0,0,0
2786,2404,5385,33,33,33,33,0,0,0,0
2787,2404,5385,33,33,33,33,0,0,0,0
2788,2405,5487,392,392,588,588,392,196,0,0
2789,2406,5604,53,53,53,0,0,0,0,0
2790,2406,5604,53,53,53,0,0,0,0,0
2791,2406,5604,53,53,53,0,0,0,0,0
2792,2406,5604,60,60,60,0,0,0,0,0
2793,2406,5605,48,48,48,0,0,0,0,0
2794,2406,5605,28,28,28,0,0,0,0,0
2795,2406,5605,128,128,128,0,0,0,0,0
2796,2407,5608,83,83,83,0,0,0,0,0
2797,2407,5608,83,83,83,0,0,0,0,0
2798,2407,5608,19,19,19,0,0,0,0,0
2799,2407,5608,19,19,19,0,0,0,0,0
2800,2407,5609,106,106,106,0,0,0,0,0
2801,2407,5609,106,106,106,0,0,0,0,0
2802,2408,5501,90,90,90,90,90,90,180,180
2803,2408,5502,42,42,42,42,42,84,0,0
2804,2409,5495,85,85,85,85,85,85,170,170
2805,2409,5496,42,42,42,42,42,84,0,0
2806,2410,5530,235,235,352,233,121,0,0,0
2807,2410,5530,1,0,2,0,0,0,0,0
2808,2411,5503,1,222,586,100,52,0,0,0
2809,2411,5503,0,2,6,0,0,0,0,0
2810,2411,5503,0,2,8,318,68,0,0,0
2811,2412,5624,204,204,204,0,0,0,0,0
2812,2413,5487,0,0,0,0,0,2662,0,0
2813,2414,5530,122,244,243,122,0,0,0,0
2814,2414,5530,0,0,1,0,0,0,0,0
2815,2415,5625,228,228,228,0,0,0,0,0
2816,2416,5618,80,80,80,0,0,0,0,0
2817,2416,5618,80,80,80,0,0,0,0,0
2818,2417,5620,58,58,58,0,0,0,0,0
2819,2417,5620,58,58,58,0,0,0,0,0
2820,2417,5620,58,58,58,0,0,0,0,0
2821,2417,5620,30,30,30,0,0,0,0,0
2822,2418,5618,40,40,40,0,0,0,0,0
2823,2418,5618,4,4,4,0,0,0,0,0
2824,2418,5619,54,54,54,0,0,0,0,0
2825,2418,5619,54,54,54,0,0,0,0,0
2826,2418,5619,48,48,48,0,0,0,0,0
2827,2418,5619,48,48,48,0,0,0,0,0
2828,2419,5454,102,102,102,102,0,0,0,0
2829,2419,5454,102,102,102,102,0,0,0,0
2830,2419,5454,102,102,102,102,0,0,0,0
2831,2420,5457,72,72,70,72,0,0,0,0
2832,2420,5457,72,72,72,72,0,0,0,0
2833,2420,5457,72,72,72,72,0,0,0,0
2834,2421,5456,124,124,124,124,0,0,0,0
2835,2421,5456,124,124,124,124,0,0,0,0
2836,2421,5456,124,124,124,124,0,0,0,0
2837,2422,5509,379,506,636,382,125,0,0,0
2838,2422,5510,0,9,3,4,1,0,0,0
2839,2393,5525,0,66,132,66,0,0,0,0
2840,2393,5526,124,247,247,248,124,0,0,0
2841,2423,5484,107,107,107,107,0,0,0,0
2842,2423,5484,107,107,107,107,0,0,0,0
2843,2424,5482,82,82,80,82,0,0,0,0
2844,2424,5482,82,82,82,82,0,0,0,0
2845,2424,5482,82,82,82,82,0,0,0,0
2847,2425,5533,231,357,408,230,51,0,0,0
2848,2425,5534,0,0,0,0,5,0,0,0
2849,2426,5506,104,189,429,213,41,0,0,0
2850,2426,5507,0,65,133,66,0,0,0,0
2851,2426,5508,1,2,1,1,0,0,0,0
2852,2427,5454,102,102,102,102,0,0,0,0
2853,2427,5454,102,102,102,102,0,0,0,0
2854,2427,5454,102,102,102,102,0,0,0,0
2855,2428,5545,302,372,490,304,118,0,0,0
2856,2428,5546,3,1,2,1,0,0,0,0
2857,2429,5497,85,85,85,85,85,85,170,170
2858,2429,5498,42,42,42,42,42,84,0,0
2859,2430,5518,234,234,350,229,117,0,0,0
2860,2430,5519,0,0,1,4,0,0,0,0
2861,2431,5521,351,470,589,356,113,0,0,0
2862,2431,5522,2,6,6,0,3,0,0,0
2863,2432,5499,86,86,86,86,86,86,86,86
2864,2432,5499,0,0,0,0,0,0,86,86
2865,2432,5500,42,42,42,42,42,42,0,0
2866,2432,5500,0,0,0,0,0,42,0,0
2867,2433,5622,204,204,204,0,0,0,0,0
2868,2433,5623,204,204,204,0,0,0,0,0
2869,2434,5644,206,206,206,0,0,0,0,0
2870,2435,5638,12,12,12,0,0,0,0,0
2871,2435,5638,195,195,195,0,0,0,0,0
2872,2436,5643,102,102,102,0,0,0,0,0
2873,2436,5643,102,102,102,0,0,0,0,0
2874,2437,5512,108,216,430,216,106,0,0,0
2875,2437,5513,0,0,2,0,0,0,0,0
2876,2438,5518,84,167,168,83,0,0,0,0
2877,2438,5519,1,2,2,1,0,0,0,0
2878,2439,5506,69,139,122,138,69,0,0,0
2879,2439,5507,0,0,0,0,66,0,0,0
2880,2439,5508,3,25,0,3,0,0,0,0
2881,2440,5539,216,213,326,216,106,0,0,0
2882,2440,5540,2,1,1,2,0,0,0,0
2883,2441,5641,204,204,204,0,0,0,0,0
2884,2442,5636,204,204,204,0,0,0,0,0
2885,2442,5637,134,134,134,0,0,0,0,0
2886,2442,5637,66,66,66,0,0,0,0,0
2887,2442,5637,6,6,6,0,0,0,0,0
2888,2443,5660,106,106,106,106,106,0,0,0
2889,2443,5660,0,106,106,106,0,0,0,0
2890,2443,5660,0,106,106,0,0,0,0,0
2891,2443,5661,0,15,15,15,0,0,0,0
2892,2443,5661,0,15,0,0,0,0,0,0
2893,2444,5635,36,36,36,0,0,0,0,0
2894,2444,5635,36,36,36,0,0,0,0,0
2895,2444,5635,36,36,36,0,0,0,0,0
2896,2444,5635,96,96,96,0,0,0,0,0
2897,2445,5636,204,204,204,0,0,0,0,0
2898,2445,5637,134,134,134,0,0,0,0,0
2899,2445,5637,66,66,66,0,0,0,0,0
2900,2445,5637,6,6,6,0,0,0,0,0
2901,2446,5536,368,496,609,354,115,0,0,0
2902,2446,5537,8,4,7,5,4,0,0,0
2903,2447,5536,7,14,28,14,7,0,0,0
2904,2448,5668,107,325,326,216,109,0,0,0
2905,2450,5657,112,329,336,222,109,0,0,0
2906,2449,5656,127,381,381,254,127,0,0,0
2907,2451,5515,356,479,583,353,118,0,0,0
2908,2451,5516,2,3,11,5,0,0,0,0
2909,2452,5660,106,318,318,212,106,0,0,0
2910,2452,5661,0,30,15,15,0,0,0,0
2911,2453,5506,69,134,132,132,65,0,0,0
2912,2454,5512,138,280,261,280,140,0,0,0
2913,2454,5514,2,0,2,0,2,0,0,0
2914,2455,5525,75,157,105,146,67,0,0,0
2915,2456,5662,135,0,0,0,0,0,0,0
2916,2455,5526,15,30,29,40,15,0,0,0
2917,2453,5507,2,4,1,3,4,0,0,0
2918,2457,5642,204,204,204,0,0,0,0,0
2919,2458,5639,204,204,204,0,0,0,0,0
2920,2459,5662,56,168,168,112,56,0,0,0
2921,2459,5662,53,159,159,106,53,0,0,0
2922,2459,5663,0,26,13,13,0,0,0,0
2923,2454,5513,0,66,132,66,0,0,0,0
2924,2460,5512,7,14,30,14,7,0,0,0
2925,2461,5645,102,102,102,0,0,0,0,0
2926,2461,5645,102,102,102,0,0,0,0,0
2927,2462,5640,102,102,102,0,0,0,0,0
2928,2462,5640,102,102,102,0,0,0,0,0
2929,2463,5525,14,28,60,28,14,0,0,0
2930,2464,5506,7,14,30,14,7,0,0,0
2931,2465,5662,109,327,327,218,109,0,0,0
2932,2465,5663,0,26,13,13,0,0,0,0
2933,2465,,0,0,0,0,0,0,0,0
2934,2466,5664,104,312,312,208,104,0,0,0
2935,2466,5665,0,26,13,13,0,0,0,0
2936,2468,5778,9,18,36,18,9,0,0,0
2937,2468,5779,10,20,40,20,10,0,0,0
2938,2469,5634,204,204,204,0,0,0,0,0
2939,2470,5666,109,327,327,218,109,0,0,0
2940,2470,5667,0,26,13,13,0,0,0,0
2941,2471,5200,206,206,206,0,0,0,0,0
2942,2471,5201,202,202,202,0,0,0,0,0
2943,2472,5238,26,52,52,26,0,0,0,0
2944,2472,5239,26,52,52,26,0,0,0,0
2945,2472,5240,26,52,52,26,0,0,0,0
2946,2472,5241,26,52,52,26,0,0,0,0
2948,2473,5506,15,29,30,30,15,0,0,0
2949,2474,5539,113,225,226,114,0,0,0,0
2950,2475,5545,49,106,106,53,0,0,0,0
2951,2448,5668,2,8,7,6,2,0,0,0
2952,2476,5157,204,204,204,0,0,0,0,0
2953,2476,5159,204,204,204,0,0,0,0,0
2954,2477,5121,110,330,330,110,110,0,0,0
2955,2477,5122,54,0,0,54,27,0,0,0
2956,2477,5122,6,0,0,6,3,0,0,0
2957,2478,5697,90,272,536,267,94,0,0,0
2958,2478,5698,3,0,2,4,0,0,0,0
2959,2479,5699,7,14,31,14,7,0,0,0
2960,2480,5697,17,28,68,28,14,0,0,0
2961,2481,5533,7,14,28,14,7,0,0,0
2963,2482,5699,94,265,441,273,93,0,0,0
2964,2483,5692,14,28,62,28,14,0,0,0
2965,2484,5781,0,15,23,0,0,0,0,0
2966,2450,5657,0,2,0,0,1,0,0,0
2967,2485,5695,101,200,400,201,99,0,0,0
2968,2486,5692,90,206,482,228,76,0,0,0
2969,2487,5533,133,139,197,114,79,0,0,0
2970,2488,5695,7,14,31,14,7,0,0,0
2971,2489,5760,98,294,294,196,98,0,0,0
2972,2489,5761,0,180,90,90,0,0,0,0
2973,2490,5762,98,294,294,196,98,0,0,0
2974,2490,5763,0,180,90,90,0,0,0,0
2975,2491,5692,15,30,60,30,15,0,0,0
2976,2492,5692,0,128,256,127,0,0,0,0
2977,2493,5758,98,98,98,98,98,0,0,0
2978,2494,5689,107,216,424,216,107,0,0,0
2979,2493,5758,0,98,98,98,0,0,0,0
2980,2493,5758,0,98,98,0,0,0,0,0
2981,2493,5759,0,90,90,90,0,0,0,0
2982,2494,5690,0,65,130,65,0,0,0,0
2983,2493,5759,0,90,0,0,0,0,0,0
2984,2494,5691,145,250,290,290,145,0,0,0
2985,2495,5699,0,5,92,0,0,0,0,0
2986,2495,5699,0,0,3,0,0,0,0,0
2987,2496,5695,0,207,413,207,0,0,0,0
2988,2496,5696,0,0,2,1,0,0,0,0
2989,2499,5787,7,14,28,14,7,0,0,0
2990,2499,5789,7,14,28,14,7,0,0,0
2991,2500,5691,0,40,0,0,0,0,0,0
2992,2501,5680,342,619,913,705,339,0,0,0
2993,2501,5681,133,265,266,265,133,0,0,0
2994,2501,5682,0,1,0,1,0,0,0,0
2995,2502,5698,0,116,232,116,0,0,0,0
2996,2503,5683,240,500,720,438,108,0,0,0
2997,2504,5768,108,216,432,216,108,0,0,0
2998,2504,5769,0,120,240,120,0,0,0,0
2999,2505,5674,108,216,432,216,108,0,0,0
3000,2506,5683,240,480,479,480,240,0,0,0
3001,2507,5699,7,14,28,14,7,0,0,0
3002,2508,5677,108,216,432,216,108,0,0,0
3003,2508,5678,0,65,130,65,0,0,0,0
3004,2508,5679,225,450,450,450,225,0,0,0
3005,2509,5674,222,509,574,509,222,0,0,0
3006,2510,5683,0,4,64,93,115,0,0,0
3007,2511,5686,234,593,844,577,251,0,0,0
3008,2512,5697,0,90,188,89,0,0,0,0
3009,2513,5123,54,162,162,54,54,0,0,0
3010,2513,5123,63,189,189,63,63,0,0,0
3011,2513,5124,60,0,0,60,30,0,0,0
3012,2514,5072,116,116,232,116,116,0,0,0
3013,2514,5073,0,100,50,100,50,0,0,0
3015,2515,5161,204,204,204,0,0,0,0,0
3016,2515,5163,204,204,204,0,0,0,0,0
3017,2516,5173,204,204,204,0,0,0,0,0
3018,2516,5175,204,204,204,0,0,0,0,0
3019,2517,5184,124,124,124,124,248,124,124,0
3020,2517,5185,0,0,30,60,30,30,30,0
3021,2518,5188,136,136,136,136,272,136,136,0
3022,2518,5189,0,0,30,60,30,30,30,0
3023,2519,5180,127,127,127,127,254,127,127,0
3024,2519,5181,0,0,30,60,30,30,30,0
3025,2520,5206,238,238,476,238,238,0,0,0
3026,2520,5207,0,120,0,120,0,0,0,0
3027,2521,5208,118,118,236,118,118,0,0,0
3028,2521,5209,117,117,234,117,117,0,0,0
3029,2522,5210,116,116,232,116,116,0,0,0
3030,2522,5211,107,107,214,107,107,0,0,0
3031,2523,5196,202,202,202,0,0,0,0,0
3032,2523,5198,206,206,206,0,0,0,0,0
3033,2387,5453,5,5,5,5,3,0,0,0
3034,2524,5791,426,0,0,0,0,0,0,0
3035,2525,5764,96,465,383,285,98,0,0,0
3036,2525,5765,1,0,1,0,0,0,0,0
3037,2526,5772,255,0,0,0,0,0,0,0
3038,2527,5754,97,194,388,194,97,0,0,0
3039,2527,5755,0,112,112,0,0,0,0,0
3041,2528,5742,346,699,1014,540,195,0,0,0
3042,2528,5743,0,3,4,2,1,0,0,0
3043,2529,5742,6,4,35,161,148,0,0,0
3044,2529,5742,0,0,0,0,10,0,0,0
3045,2529,5743,0,0,6,2,2,0,0,0
3046,2530,5770,98,317,636,319,98,0,0,0
3047,2530,5771,0,0,0,0,0,0,0,0
3048,2531,5756,97,194,388,194,97,0,0,0
3049,2531,5757,0,112,112,0,0,0,0,0
3050,2532,5733,98,196,294,196,98,0,0,0
3051,2532,5733,93,186,279,186,93,0,0,0
3052,2532,5734,153,306,459,306,153,0,0,0
3053,2533,5768,108,216,432,216,108,0,0,0
3054,2533,5769,0,120,240,120,0,0,0,0
3055,2534,5772,102,204,408,204,102,0,0,0
3056,2534,5773,0,129,258,129,0,0,0,0
3057,2535,5766,99,197,395,198,99,0,0,0
3058,2535,5767,0,102,204,102,0,0,0,0
3059,2536,5739,107,278,561,281,107,0,0,0
3060,2536,5740,93,187,187,187,92,0,0,0
3061,2536,5741,2,3,2,1,2,0,0,0
3062,2537,5731,195,498,804,498,195,0,0,0
3063,2537,5732,1,0,0,2,1,0,0,0
3064,2538,5750,108,216,324,216,108,0,0,0
3065,2538,5751,0,92,184,92,0,0,0,0
3066,2539,5748,56,112,168,112,56,0,0,0
3067,2539,5748,136,272,408,272,136,0,0,0
3068,2539,5749,0,92,184,92,0,0,0,0
3069,2540,5729,188,391,578,386,194,0,0,0
3070,2540,5730,8,1,7,2,3,0,0,0
3071,2541,5744,180,360,538,350,170,0,0,0
3072,2542,5752,192,442,686,444,189,0,0,0
3073,2542,5753,0,1,2,0,2,0,0,0
3074,2543,5744,12,112,223,126,22,0,0,0
3075,2543,0,0,1,1,0,0,0,0,0
3076,2544,5746,189,462,676,447,192,0,0,0
3077,2544,5747,1,2,1,0,0,0,0,0
3078,2545,5735,166,335,0,0,168,0,0,0
3079,2546,5735,0,0,501,334,0,0,0,0
3080,2546,5736,2,0,3,2,1,0,0,0
3081,2547,5729,156,316,474,309,155,0,0,0
3082,2547,5730,0,0,3,0,3,0,0,0
3083,2547,5730,1,0,0,0,0,0,0,0
3085,2548,5831,182,231,270,138,90,0,0,0
3086,2548,5832,0,0,5,3,0,0,0,0
3087,2549,5803,168,336,336,84,84,0,0,0
3088,2549,5804,168,0,84,0,0,0,0,0
3089,2550,5807,196,392,392,98,98,0,0,0
3090,2550,5808,204,0,102,0,0,0,0,0
3091,2551,5831,102,153,153,102,51,0,0,0
3092,2552,5750,107,216,319,215,108,0,0,0
3093,2552,5751,0,92,276,92,0,0,0,0
3094,2553,5830,1229,0,0,0,0,0,0,0
3095,2554,5830,0,1637,1229,0,0,0,0,0
3096,2555,5829,1229,0,0,0,0,0,0,0
3097,2556,5829,0,1637,0,0,0,0,0,0
3098,2557,5829,552,736,552,0,0,0,0,0
3099,2558,5829,0,0,1229,0,0,0,0,0
3100,2559,5897,114,114,114,0,0,0,0,0
3101,2559,5897,114,114,114,0,0,0,0,0
3102,2559,5899,204,204,204,0,0,0,0,0
3103,2560,5885,230,230,230,0,0,0,0,0
3104,2560,5887,202,202,202,0,0,0,0,0
3105,2561,5910,204,204,204,0,0,0,0,0
3106,2561,5912,180,180,180,0,0,0,0,0
3107,2561,5912,24,24,24,0,0,0,0,0
3108,2562,5167,112,112,112,0,0,0,0,0
3109,2563,5919,204,204,204,0,0,0,0,0
3110,2564,5863,216,324,324,216,108,0,0,0
3111,2564,5864,86,86,129,43,43,0,0,0
3112,2565,5809,291,292,365,73,73,0,0,0
3113,2566,5921,207,207,207,0,0,0,0,0
3114,2567,5931,210,210,210,0,0,0,0,0
3115,2567,5933,222,222,222,0,0,0,0,0
3116,2568,5927,192,192,192,0,0,0,0,0
3117,2568,5927,15,15,15,0,0,0,0,0
3118,2568,5929,210,210,210,0,0,0,0,0
3119,2569,5939,184,184,184,0,0,0,0,0
3120,2569,5939,29,29,29,0,0,0,0,0
3121,2569,5941,234,234,234,0,0,0,0,0
3122,2570,5865,365,495,547,313,181,0,0,0
3123,2570,5866,0,1,0,0,0,0,0,0
3124,2571,5859,346,477,520,302,172,0,0,0
3125,2571,5860,1,0,0,1,0,0,0,0
3126,2572,5957,0,14,14,14,0,0,0,0
3127,2572,5957,0,35,35,35,0,0,0,0
3128,2572,5958,0,46,46,46,0,0,0,0
3129,2572,5959,52,52,21,21,0,0,0,0
3130,2572,5961,32,52,52,52,0,0,0,0
3131,2573,5962,32,52,52,52,0,0,0,0
3132,2573,5963,32,52,52,52,0,0,0,0
3133,2573,5964,32,52,52,52,0,0,0,0
3134,2573,5965,32,52,52,52,0,0,0,0
3135,2573,5966,0,52,52,52,0,0,0,0
3136,2574,5861,280,384,419,241,141,0,0,0
3137,2575,5867,239,342,360,224,121,0,0,0
3138,2575,5868,2,1,2,0,0,0,0,0
3139,2576,5935,160,160,160,0,0,0,0,0
3140,2576,5937,242,242,242,0,0,0,0,0
3141,2577,5943,222,222,222,0,0,0,0,0
3142,2577,5945,204,204,204,0,0,0,0,0
3143,2578,5951,204,204,204,0,0,0,0,0
3144,2578,5952,204,204,204,0,0,0,0,0
3145,2579,5881,260,390,390,260,130,0,0,0
3146,2579,5882,116,116,174,58,58,0,0,0
3147,2580,6064,9,27,27,27,18,0,0,0
3148,2580,6064,9,27,27,27,18,0,0,0
3149,2580,6064,9,27,27,27,18,0,0,0
3150,2581,5998,122,488,366,244,122,0,0,0
3151,2581,5999,96,48,144,48,48,0,0,0
3152,2582,5996,96,390,294,194,96,0,0,0
3153,2583,6034,0,0,0,0,0,0,0,0
3154,2583,6035,0,0,0,0,0,0,0,0
3155,2584,6008,245,490,245,0,0,0,0,0
3156,2584,6009,0,0,0,0,184,368,184,0
3157,2585,6064,9,27,27,27,18,0,0,0
3158,2585,6064,9,27,27,27,18,0,0,0
3159,2585,6064,9,27,27,27,18,0,0,0
3160,2585,6064,9,27,27,27,18,0,0,0
3161,2585,6064,9,27,27,27,18,0,0,0
3162,2585,6064,9,27,27,27,18,0,0,0
3163,2585,6064,4,12,12,12,8,0,0,0
3164,2585,6065,0,18,54,0,36,0,0,0
3165,2585,6065,0,18,54,0,36,0,0,0
3166,2586,5877,229,342,343,232,116,0,0,0
3167,2586,5878,1,3,0,0,0,0,0,0
3168,2587,5869,228,333,339,220,114,0,0,0
3169,2587,5870,0,1,2,1,0,0,0,0
3170,2588,5994,114,456,342,228,114,0,0,0
3171,2588,5995,72,36,108,36,36,0,0,0
3172,2589,6066,9,27,27,27,18,0,0,0
3173,2589,6066,9,27,27,27,18,0,0,0
3174,2589,6066,9,27,27,27,18,0,0,0
3175,2590,5878,86,86,129,43,43,0,0,0
3176,2590,5878,6,6,9,3,3,0,0,0
3177,2591,5983,153,306,306,306,0,0,0,0
3178,2592,5996,18,72,54,36,18,0,0,0
3179,2592,5997,72,36,108,36,36,0,0,0
3180,2593,5883,295,403,447,256,148,0,0,0
3181,2593,5884,1,1,3,3,2,0,0,0
3182,2594,5875,234,351,351,234,117,0,0,0
3183,2594,5875,26,39,39,26,13,0,0,0
3184,2594,5876,134,134,201,67,67,0,0,0
3185,2589,6066,9,27,27,27,18,0,0,0
3186,2589,6066,9,27,27,27,18,0,0,0
3187,2589,6066,9,27,27,27,18,0,0,0
3188,2589,6066,9,27,27,27,18,0,0,0
3189,2589,6066,9,27,27,27,18,0,0,0
3190,2589,6066,9,27,27,27,18,0,0,0
3191,2595,5992,101,406,304,205,104,0,0,0
3192,2595,5993,1,3,3,2,1,0,0,0
3193,2596,5982,153,306,306,306,0,0,0,0
3194,2597,5992,10,40,30,20,10,0,0,0
3195,2597,5993,72,36,108,36,36,0,0,0
3196,2598,5873,272,391,408,252,138,0,0,0
3197,2598,5874,4,1,6,2,0,0,0,0
3198,2599,6060,193,291,291,194,96,0,0,0
3199,2599,6061,58,58,87,29,29,0,0,0
3200,2600,6066,5,15,15,15,10,0,0,0
3201,2600,6067,0,15,30,45,15,0,0,0
3202,2600,6067,0,15,30,45,15,0,0,0
3203,2601,5879,340,456,510,116,170,0,0,0
3204,2602,5871,0,267,267,0,0,0,0,0
3205,2602,5871,0,122,123,0,0,0,0,0
3206,2602,5872,74,74,111,37,37,0,0,0
3207,2603,5879,0,0,0,169,0,0,0,0
3208,2604,5871,80,0,0,82,40,0,0,0
3209,2604,5871,173,0,0,175,87,0,0,0
3210,2604,5872,30,30,45,15,15,0,0,0
3211,2604,5872,3,0,0,3,2,0,0,0
3213,2605,6058,188,282,282,188,94,0,0,0
3214,2606,6066,0,0,4,0,0,0,0,0
3215,2607,6068,59,177,0,0,0,0,0,0
3216,2608,6068,0,0,176,176,117,0,0,0
3217,2609,5960,32,52,52,52,0,0,0,0
3219,2610,6024,245,490,245,0,0,0,0,0
3220,2610,6025,0,0,0,0,275,550,275,0
3221,2611,5968,0,52,52,52,0,0,0,0
3222,2611,5969,32,52,52,52,0,0,0,0
3223,2611,5967,0,52,52,52,0,0,0,0
3224,2612,5968,0,52,52,52,0,0,0,0
3225,2612,5969,32,52,52,52,0,0,0,0
